,state,county,fips,total_population,total_votes16
0,Alabama,Autauga,1001,55049.0,24973
1,Alabama,Baldwin,1003,199510.0,95215
2,Alabama,Barbour,1005,26614.0,10469
3,Alabama,Bibb,1007,22572.0,8819
4,Alabama,Blount,1009,57704.0,25588
5,Alabama,Bullock,1011,10552.0,4710
6,Alabama,Butler,1013,20280.0,8732
7,Alabama,Calhoun,1015,115883.0,47864
8,Alabama,Chambers,1017,34018.0,13900
9,Alabama,Cherokee,1019,25897.0,10733
10,Alabama,Chilton,1021,43817.0,18369
11,Alabama,Choctaw,1023,13287.0,7292
12,Alabama,Clarke,1025,24847.0,13031
13,Alabama,Clay,1027,13483.0,6624
14,Alabama,Cleburne,1029,14991.0,6593
15,Alabama,Coffee,1031,50991.0,20767
16,Alabama,Colbert,1033,54377.0,24915
17,Alabama,Conecuh,1035,12697.0,6585
18,Alabama,Coosa,1037,10864.0,5252
19,Alabama,Covington,1039,37729.0,15940
20,Alabama,Crenshaw,1041,13896.0,6267
21,Alabama,Cullman,1043,81316.0,37873
22,Alabama,Dale,1045,49607.0,18749
23,Alabama,Dallas,1047,41426.0,18792
24,Alabama,DeKalb,1049,70937.0,25826
25,Alabama,Elmore,1051,80957.0,37260
26,Alabama,Escambia,1053,37875.0,14845
27,Alabama,Etowah,1055,103363.0,44164
28,Alabama,Fayette,1057,16783.0,8249
29,Alabama,Franklin,1059,31573.0,12040
30,Alabama,Geneva,1061,26765.0,11758
31,Alabama,Greene,1063,8587.0,4880
32,Alabama,Hale,1065,15159.0,8040
33,Alabama,Henry,1067,17187.0,8072
34,Alabama,Houston,1069,103891.0,42639
35,Alabama,Jackson,1071,52608.0,20984
36,Alabama,Jefferson,1073,659096.0,304191
37,Alabama,Lamar,1075,14066.0,6966
38,Alabama,Lauderdale,1077,92641.0,39525
39,Alabama,Lawrence,1079,33433.0,14829
40,Alabama,Lee,1081,153947.0,59191
41,Alabama,Limestone,1083,90257.0,40294
42,Alabama,Lowndes,1085,10565.0,6684
43,Alabama,Macon,1087,19684.0,9140
44,Alabama,Madison,1089,349973.0,163389
45,Alabama,Marengo,1091,20066.0,10994
46,Alabama,Marion,1093,30239.0,12984
47,Alabama,Marshall,1095,94534.0,35316
48,Alabama,Mobile,1097,414291.0,172737
49,Alabama,Monroe,1099,21975.0,10271
50,Alabama,Montgomery,1101,227392.0,95878
51,Alabama,Morgan,1103,119555.0,50644
52,Alabama,Perry,1105,9856.0,5278
53,Alabama,Pickens,1107,20042.0,9542
54,Alabama,Pike,1109,33277.0,13168
55,Alabama,Randolph,1111,22615.0,10187
56,Alabama,Russell,1113,58636.0,19256
57,Alabama,St. Clair,1115,86576.0,38400
58,Alabama,Shelby,1117,205951.0,101254
59,Alabama,Sumter,1119,13285.0,6411
60,Alabama,Talladega,1121,81057.0,33407
61,Alabama,Tallapoosa,1123,40958.0,19486
62,Alabama,Tuscaloosa,1125,202471.0,82700
63,Alabama,Walker,1127,65593.0,29472
64,Alabama,Washington,1129,16909.0,8533
65,Alabama,Wilcox,1131,11119.0,6118
66,Alabama,Winston,1133,24013.0,10313
67,Arizona,Apache,4001,72346.0,27661
68,Arizona,Cochise,4003,128177.0,50015
69,Arizona,Coconino,4005,138064.0,59784
70,Arizona,Gila,4007,53179.0,36697
71,Arizona,Graham,4009,37529.0,20306
72,Arizona,Greenlee,4011,9224.0,5192
73,Arizona,La Paz,4012,20304.0,5951
74,Arizona,Maricopa,4013,4088549.0,1567834
75,Arizona,Mohave,4015,203629.0,79943
76,Arizona,Navajo,4017,108209.0,40294
77,Arizona,Pima,4019,1003338.0,421640
78,Arizona,Pinal,4021,397604.0,129546
79,Arizona,Santa Cruz,4023,46547.0,16433
80,Arizona,Yavapai,4025,218586.0,114450
81,Arizona,Yuma,4027,203292.0,53010
82,Arkansas,Arkansas,5001,18569.0,6212
83,Arkansas,Ashley,5003,20989.0,8083
84,Arkansas,Baxter,5005,40992.0,19766
85,Arkansas,Benton,5007,245231.0,96824
86,Arkansas,Boone,5009,37301.0,16111
87,Arkansas,Bradley,5011,11096.0,3653
88,Arkansas,Calhoun,5013,5210.0,2269
89,Arkansas,Carroll,5015,27690.0,10758
90,Arkansas,Chicot,5017,11189.0,4176
91,Arkansas,Clark,5019,22684.0,8526
92,Arkansas,Clay,5021,15202.0,5200
93,Arkansas,Cleburne,5023,25587.0,12085
94,Arkansas,Cleveland,5025,8421.0,3354
95,Arkansas,Columbia,5027,24168.0,8887
96,Arkansas,Conway,5029,21060.0,7927
97,Arkansas,Craighead,5031,102884.0,35573
98,Arkansas,Crawford,5033,61927.0,22450
99,Arkansas,Crittenden,5035,49511.0,15952
100,Arkansas,Cross,5037,17329.0,6874
101,Arkansas,Dallas,5039,7738.0,2771
102,Arkansas,Desha,5041,12234.0,4257
103,Arkansas,Drew,5043,18688.0,6595
104,Arkansas,Faulkner,5045,120417.0,47527
105,Arkansas,Franklin,5047,17799.0,6770
106,Arkansas,Fulton,5049,12186.0,4772
107,Arkansas,Garland,5051,97119.0,40805
108,Arkansas,Grant,5053,18046.0,7445
109,Arkansas,Greene,5055,43745.0,14600
110,Arkansas,Hempstead,5057,22208.0,7049
111,Arkansas,Hot Spring,5059,33440.0,11944
112,Arkansas,Howard,5061,13487.0,4674
113,Arkansas,Independence,5063,37030.0,13614
114,Arkansas,Izard,5065,13461.0,5448
115,Arkansas,Jackson,5067,17495.0,5156
116,Arkansas,Jefferson,5069,72385.0,25894
117,Arkansas,Johnson,5071,26025.0,9112
118,Arkansas,Lafayette,5073,7127.0,2860
119,Arkansas,Lawrence,5075,16915.0,5685
120,Arkansas,Lee,5077,9781.0,3026
121,Arkansas,Lincoln,5079,13935.0,3826
122,Arkansas,Little River,5081,12616.0,5227
123,Arkansas,Logan,5083,21935.0,7921
124,Arkansas,Lonoke,5085,71279.0,27100
125,Arkansas,Madison,5087,15761.0,6841
126,Arkansas,Marion,5089,16404.0,7107
127,Arkansas,Miller,5091,43666.0,16091
128,Arkansas,Mississippi,5093,44199.0,13204
129,Arkansas,Monroe,5095,7542.0,2884
130,Arkansas,Montgomery,5097,9100.0,3559
131,Arkansas,Nevada,5099,8668.0,3246
132,Arkansas,Newton,5101,7988.0,3753
133,Arkansas,Ouachita,5103,24728.0,9935
134,Arkansas,Perry,5105,10246.0,4306
135,Arkansas,Phillips,5107,19929.0,6953
136,Arkansas,Pike,5109,11017.0,3981
137,Arkansas,Poinsett,5111,24131.0,7722
138,Arkansas,Polk,5113,20290.0,8231
139,Arkansas,Pope,5115,63107.0,22569
140,Arkansas,Prairie,5117,8334.0,3444
141,Arkansas,Pulaski,5119,391806.0,159776
142,Arkansas,Randolph,5121,17584.0,6379
143,Arkansas,St. Francis,5123,27023.0,7430
144,Arkansas,Saline,5125,115577.0,52100
145,Arkansas,Scott,5127,10661.0,3510
146,Arkansas,Searcy,5129,7938.0,3728
147,Arkansas,Sebastian,5131,127351.0,44637
148,Arkansas,Sevier,5133,17193.0,4562
149,Arkansas,Sharp,5135,17027.0,7249
150,Arkansas,Stone,5137,12503.0,5618
151,Arkansas,Union,5139,40334.0,16894
152,Arkansas,Van Buren,5141,16892.0,7339
153,Arkansas,Washington,5143,219930.0,81861
154,Arkansas,White,5145,78823.0,27219
155,Arkansas,Woodruff,5147,6873.0,2571
156,Arkansas,Yell,5149,21716.0,6439
157,California,Alameda,6001,1605217.0,654266
158,California,Alpine,6003,1184.0,602
159,California,Amador,6005,36963.0,17734
160,California,Butte,6007,223877.0,95564
161,California,Calaveras,6009,44787.0,23136
162,California,Colusa,6011,21361.0,6632
163,California,Contra Costa,6013,1107925.0,466175
164,California,Del Norte,6015,27628.0,9558
165,California,El Dorado,6017,183000.0,93591
166,California,Fresno,6019,963160.0,282319
167,California,Glenn,6021,27976.0,9470
168,California,Humboldt,6023,135182.0,59246
169,California,Imperial,6025,178807.0,48091
170,California,Inyo,6027,18326.0,8086
171,California,Kern,6029,871337.0,244163
172,California,Kings,6031,150261.0,33915
173,California,Lake,6033,64076.0,24496
174,California,Lassen,6035,31945.0,10524
175,California,Los Angeles,6037,10057155.0,3434308
176,California,Madera,6039,153366.0,43112
177,California,Marin,6041,259358.0,139273
178,California,Mariposa,6043,17645.0,8877
179,California,Mendocino,6045,87409.0,37477
180,California,Merced,6047,265001.0,70789
181,California,Modoc,6049,9033.0,3788
182,California,Mono,6051,14051.0,5276
183,California,Monterey,6053,430201.0,133408
184,California,Napa,6055,140823.0,61372
185,California,Nevada,6057,98639.0,54935
186,California,Orange,6059,3132211.0,1197521
187,California,Placer,6061,370571.0,182839
188,California,Plumas,6063,18754.0,9676
189,California,Riverside,6065,2323892.0,751391
190,California,Sacramento,6067,1479300.0,559330
191,California,San Benito,6069,58051.0,21924
192,California,San Bernardino,6071,2106754.0,653983
193,California,San Diego,6073,3253356.0,1306400
194,California,San Francisco,6075,850282.0,405792
195,California,San Joaquin,6077,714860.0,224166
196,California,San Luis Obispo,6079,278680.0,135009
197,California,San Mateo,6081,754748.0,314384
198,California,Santa Barbara,6083,439395.0,176786
199,California,Santa Clara,6085,1885056.0,703709
200,California,Santa Cruz,6087,270931.0,128821
201,California,Shasta,6089,179228.0,80053
202,California,Sierra,6091,2931.0,1830
203,California,Siskiyou,6093,43668.0,20492
204,California,Solano,6095,429596.0,166113
205,California,Sonoma,6097,497776.0,231253
206,California,Stanislaus,6099,530561.0,172146
207,California,Sutter,6101,95406.0,33523
208,California,Tehama,6103,63015.0,23908
209,California,Trinity,6105,13180.0,5686
210,California,Tulare,6107,455769.0,112334
211,California,Tuolumne,6109,53864.0,25529
212,California,Ventura,6111,843110.0,351726
213,California,Yolo,6113,209671.0,82090
214,California,Yuba,6115,73897.0,22998
215,Colorado,Adams,8001,479977.0,193665
216,Colorado,Alamosa,8003,16353.0,6939
217,Colorado,Arapahoe,8005,617668.0,303046
218,Colorado,Archuleta,8007,12355.0,7339
219,Colorado,Baca,8009,3648.0,2153
220,Colorado,Bent,8011,5816.0,1927
221,Colorado,Boulder,8013,313961.0,188142
222,Colorado,Broomfield,8014,62449.0,37689
223,Colorado,Chaffee,8015,18507.0,11250
224,Colorado,Cheyenne,8017,2071.0,1102
225,Colorado,Clear Creek,8019,9238.0,5866
226,Colorado,Conejos,8021,8213.0,4022
227,Colorado,Costilla,8023,3590.0,1848
228,Colorado,Crowley,8025,5537.0,1527
229,Colorado,Custer,8027,4375.0,3066
230,Colorado,Delta,8029,30221.0,16790
231,Colorado,Denver,8031,663303.0,331852
232,Colorado,Dolores,8033,1789.0,1255
233,Colorado,Douglas,8035,314238.0,187499
234,Colorado,Eagle,8037,52894.0,25223
235,Colorado,Elbert,8039,24225.0,15978
236,Colorado,El Paso,8041,665171.0,318967
237,Colorado,Fremont,8043,46835.0,21973
238,Colorado,Garfield,8045,57495.0,26470
239,Colorado,Gilpin,8047,5708.0,3576
240,Colorado,Grand,8049,14490.0,8588
241,Colorado,Gunnison,8051,15889.0,9412
242,Colorado,Hinsdale,8053,856.0,589
243,Colorado,Huerfano,8055,6521.0,3783
244,Colorado,Jackson,8057,1306.0,861
245,Colorado,Jefferson,8059,558810.0,328882
246,Colorado,Kiowa,8061,1465.0,855
247,Colorado,Kit Carson,8063,8174.0,3702
248,Colorado,Lake,8065,7401.0,3199
249,Colorado,La Plata,8067,53994.0,31150
250,Colorado,Larimer,8069,325228.0,195980
251,Colorado,Las Animas,8071,14322.0,6793
252,Colorado,Lincoln,8073,5515.0,2436
253,Colorado,Logan,8075,21862.0,9722
254,Colorado,Mesa,8077,148166.0,77653
255,Colorado,Mineral,8079,793.0,652
256,Colorado,Moffat,8081,13034.0,6525
257,Colorado,Montezuma,8083,26006.0,12858
258,Colorado,Montrose,8085,40866.0,21186
259,Colorado,Morgan,8087,28288.0,11960
260,Colorado,Otero,8089,18440.0,8452
261,Colorado,Ouray,8091,4651.0,3310
262,Colorado,Park,8093,16440.0,10417
263,Colorado,Phillips,8095,4347.0,2332
264,Colorado,Pitkin,8097,17543.0,10523
265,Colorado,Prowers,8099,12121.0,5016
266,Colorado,Pueblo,8101,162158.0,78646
267,Colorado,Rio Blanco,8103,6658.0,3450
268,Colorado,Rio Grande,8105,11623.0,5534
269,Colorado,Routt,8107,23980.0,13986
270,Colorado,Saguache,8109,6255.0,2835
271,Colorado,San Juan,8111,552.0,506
272,Colorado,San Miguel,8113,7767.0,4329
273,Colorado,Sedgwick,8115,2367.0,1364
274,Colorado,Summit,8117,29269.0,16174
275,Colorado,Teller,8119,23472.0,14444
276,Colorado,Washington,8121,4814.0,2733
277,Colorado,Weld,8123,278065.0,135428
278,Colorado,Yuma,8125,10150.0,4791
279,Connecticut,Fairfield,9001,941618.0,421209
280,Connecticut,Hartford,9003,895699.0,406864
281,Connecticut,Litchfield,9005,185141.0,97442
282,Connecticut,Middlesex,9007,164438.0,88624
283,Connecticut,New Haven,9009,860874.0,379006
284,Connecticut,New London,9011,272033.0,123528
285,Connecticut,Tolland,9013,151689.0,77424
286,Connecticut,Windham,9015,117078.0,50823
287,Delaware,Kent,10001,171474.0,74598
288,Delaware,New Castle,10003,551997.0,262391
289,Delaware,Sussex,10005,211224.0,106008
290,District of Columbia,District of Columbia,11001,659009.0,311268
291,Florida,Alachua,12001,256581.0,128571
292,Florida,Baker,12003,27312.0,12634
293,Florida,Bay,12005,178361.0,87453
294,Florida,Bradford,12007,26919.0,12098
295,Florida,Brevard,12009,560683.0,314752
296,Florida,Broward,12011,1863780.0,831951
297,Florida,Calhoun,12013,14550.0,6081
298,Florida,Charlotte,12015,169642.0,96374
299,Florida,Citrus,12017,140453.0,79700
300,Florida,Clay,12019,200346.0,106483
301,Florida,Collier,12021,348236.0,170789
302,Florida,Columbia,12023,68198.0,28707
303,Florida,Desoto,12027,35134.0,10818
304,Florida,Dixie,12029,16084.0,7202
305,Florida,Duval,12031,900890.0,432695
306,Florida,Escambia,12033,309574.0,152469
307,Florida,Flagler,12035,102917.0,57503
308,Florida,Franklin,12037,11705.0,6015
309,Florida,Gadsden,12039,46153.0,22113
310,Florida,Gilchrist,12041,17033.0,8420
311,Florida,Glades,12043,13420.0,4353
312,Florida,Gulf,12045,15851.0,7293
313,Florida,Hamilton,12047,14362.0,5460
314,Florida,Hardee,12049,27302.0,7583
315,Florida,Hendry,12051,38376.0,11115
316,Florida,Hernando,12053,176797.0,93796
317,Florida,Highlands,12055,98862.0,45686
318,Florida,Hillsborough,12057,1323059.0,597660
319,Florida,Holmes,12059,19569.0,8514
320,Florida,Indian River,12061,145342.0,80009
321,Florida,Jackson,12063,48721.0,21041
322,Florida,Jefferson,12065,14082.0,7645
323,Florida,Lafayette,12067,8742.0,3392
324,Florida,Lake,12069,317586.0,170462
325,Florida,Lee,12071,680970.0,326420
326,Florida,Leon,12073,284788.0,152132
327,Florida,Levy,12075,39707.0,19395
328,Florida,Liberty,12077,8285.0,3296
329,Florida,Madison,12079,18560.0,8505
330,Florida,Manatee,12081,353411.0,178958
331,Florida,Marion,12083,340341.0,174700
332,Florida,Martin,12085,153592.0,85792
333,Florida,Miami-Dade,12086,2664418.0,980204
334,Florida,Monroe,12087,77150.0,42478
335,Florida,Nassau,12089,77187.0,46607
336,Florida,Okaloosa,12091,195798.0,100855
337,Florida,Okeechobee,12093,39420.0,13653
338,Florida,Orange,12095,1256055.0,546275
339,Florida,Osceola,12097,311962.0,140206
340,Florida,Palm Beach,12099,1398757.0,662332
341,Florida,Pasco,12101,488310.0,241139
342,Florida,Pinellas,12103,939548.0,492403
343,Florida,Polk,12105,637691.0,284314
344,Florida,Putnam,12107,72304.0,33117
345,Florida,St. Johns,12109,218362.0,136514
346,Florida,St. Lucie,12111,293136.0,140847
347,Florida,Santa Rosa,12113,163903.0,87745
348,Florida,Sarasota,12115,398011.0,229063
349,Florida,Seminole,12117,442905.0,224896
350,Florida,Sumter,12119,113589.0,76665
351,Florida,Suwannee,12121,43653.0,18694
352,Florida,Taylor,12123,22582.0,9290
353,Florida,Union,12125,15159.0,5694
354,Florida,Volusia,12127,510806.0,260869
355,Florida,Wakulla,12129,31314.0,15351
356,Florida,Walton,12131,61528.0,33637
357,Florida,Washington,12133,24627.0,11156
358,Georgia,Appling,13001,18410.0,7012
359,Georgia,Atkinson,13003,8268.0,2610
360,Georgia,Bacon,13005,11251.0,4020
361,Georgia,Baker,13007,3250.0,1440
362,Georgia,Baldwin,13009,45808.0,16116
363,Georgia,Banks,13011,18336.0,6975
364,Georgia,Barrow,13013,73340.0,29060
365,Georgia,Bartow,13015,101942.0,39550
366,Georgia,Ben Hill,13017,17405.0,5936
367,Georgia,Berrien,13019,18986.0,6590
368,Georgia,Bibb,13021,154194.0,62596
369,Georgia,Bleckley,13023,12835.0,4974
370,Georgia,Brantley,13025,18403.0,6301
371,Georgia,Brooks,13027,15645.0,6336
372,Georgia,Bryan,13029,34104.0,15173
373,Georgia,Bulloch,13031,73141.0,25316
374,Georgia,Burke,13033,22838.0,9351
375,Georgia,Butts,13035,23479.0,9514
376,Georgia,Calhoun,13037,6443.0,2025
377,Georgia,Camden,13039,52092.0,18901
378,Georgia,Candler,13043,10962.0,3763
379,Georgia,Carroll,13045,113756.0,44121
380,Georgia,Catoosa,13047,65645.0,26757
381,Georgia,Charlton,13049,12968.0,4016
382,Georgia,Chatham,13051,282613.0,112142
383,Georgia,Chattahoochee,13053,11882.0,1390
384,Georgia,Chattooga,13055,25046.0,8252
385,Georgia,Cherokee,13057,230629.0,112043
386,Georgia,Clarke,13059,122037.0,44976
387,Georgia,Clay,13061,3068.0,1273
388,Georgia,Clayton,13063,270269.0,92859
389,Georgia,Clinch,13065,6814.0,2455
390,Georgia,Cobb,13067,728388.0,330819
391,Georgia,Coffee,13069,43042.0,13915
392,Georgia,Colquitt,13071,46002.0,13624
393,Georgia,Columbia,13073,139904.0,64743
394,Georgia,Cook,13075,17103.0,6057
395,Georgia,Coweta,13077,135625.0,61745
396,Georgia,Crawford,13079,12483.0,5176
397,Georgia,Crisp,13081,23061.0,7512
398,Georgia,Dade,13083,16356.0,6242
399,Georgia,Dawson,13085,22939.0,11765
400,Georgia,Decatur,13087,27237.0,10286
401,Georgia,DeKalb,13089,723902.0,314757
402,Georgia,Dodge,13091,20995.0,7009
403,Georgia,Dooly,13093,14089.0,3859
404,Georgia,Dougherty,13095,92326.0,34087
405,Georgia,Douglas,13097,138283.0,57738
406,Georgia,Early,13099,10480.0,4785
407,Georgia,Echols,13101,4025.0,1182
408,Georgia,Effingham,13103,55852.0,23458
409,Georgia,Elbert,13105,19394.0,7987
410,Georgia,Emanuel,13107,22723.0,7860
411,Georgia,Evans,13109,10733.0,3613
412,Georgia,Fannin,13111,24017.0,11812
413,Georgia,Fayette,13113,109495.0,60913
414,Georgia,Floyd,13115,96199.0,34608
415,Georgia,Forsyth,13117,203841.0,98221
416,Georgia,Franklin,13119,22188.0,8502
417,Georgia,Fulton,13121,996757.0,431391
418,Georgia,Gilmer,13123,28956.0,12773
419,Georgia,Glascock,13125,3053.0,1390
420,Georgia,Glynn,13127,82623.0,34263
421,Georgia,Gordon,13129,56079.0,18959
422,Georgia,Grady,13131,25145.0,9213
423,Georgia,Greene,13133,16535.0,8852
424,Georgia,Gwinnett,13135,874242.0,328331
425,Georgia,Habersham,13137,43724.0,16243
426,Georgia,Hall,13139,190482.0,70694
427,Georgia,Hancock,13141,8747.0,3580
428,Georgia,Haralson,13143,28667.0,11357
429,Georgia,Harris,13145,32992.0,16502
430,Georgia,Hart,13147,25518.0,10117
431,Georgia,Heard,13149,11571.0,4223
432,Georgia,Henry,13151,214171.0,98766
433,Georgia,Houston,13153,149137.0,60079
434,Georgia,Irwin,13155,9365.0,3670
435,Georgia,Jackson,13157,62131.0,27190
436,Georgia,Jasper,13159,13571.0,6045
437,Georgia,Jeff Davis,13161,14953.0,5096
438,Georgia,Jefferson,13163,16201.0,6968
439,Georgia,Jenkins,13165,9055.0,3056
440,Georgia,Johnson,13167,9694.0,3686
441,Georgia,Jones,13169,28701.0,12551
442,Georgia,Lamar,13171,18195.0,7612
443,Georgia,Lanier,13173,10382.0,2871
444,Georgia,Laurens,13175,47802.0,19530
445,Georgia,Lee,13177,29134.0,14143
446,Georgia,Liberty,13179,63949.0,16143
